Omega0 = 0.300000; OmegaLambda = 0.700000
0.182  4.495 1.31734e+09
0.183  4.464 1.32816e+09
0.184  4.435 1.33901e+09
0.185  4.405 1.34989e+09
0.186  4.376 1.36080e+09
0.187  4.348 1.37173e+09
0.188  4.319 1.38269e+09
0.189  4.291 1.39368e+09
0.190  4.263 1.40470e+09
0.191  4.236 1.41574e+09
0.192  4.208 1.42682e+09
0.193  4.181 1.43792e+09
0.194  4.155 1.44904e+09
0.195  4.128 1.46020e+09
0.196  4.102 1.47138e+09
0.197  4.076 1.48259e+09
0.198  4.051 1.49383e+09
0.199  4.025 1.50509e+09
0.200  4.000 1.51638e+09
0.201  3.975 1.52769e+09
0.202  3.950 1.53904e+09
0.203  3.926 1.55041e+09
0.204  3.902 1.56180e+09
0.205  3.878 1.57322e+09
0.206  3.854 1.58467e+09
0.207  3.831 1.59615e+09
0.208  3.808 1.60765e+09
0.209  3.785 1.61918e+09
0.210  3.762 1.63073e+09
0.211  3.739 1.64231e+09
0.212  3.717 1.65391e+09
0.213  3.695 1.66554e+09
0.214  3.673 1.67720e+09
0.215  3.651 1.68888e+09
0.216  3.630 1.70058e+09
0.217  3.608 1.71231e+09
0.218  3.587 1.72407e+09
0.219  3.566 1.73585e+09
0.220  3.545 1.74766e+09
0.221  3.525 1.75949e+09
0.222  3.505 1.77134e+09
0.223  3.484 1.78323e+09
0.224  3.464 1.79513e+09
0.225  3.444 1.80706e+09
0.226  3.425 1.81902e+09
0.227  3.405 1.83099e+09
0.228  3.386 1.84300e+09
0.229  3.367 1.85503e+09
0.230  3.348 1.86708e+09
0.231  3.329 1.87915e+09
0.232  3.310 1.89125e+09
0.233  3.292 1.90338e+09
0.234  3.274 1.91552e+09
0.235  3.255 1.92769e+09
0.236  3.237 1.93989e+09
0.237  3.219 1.95211e+09
0.238  3.202 1.96435e+09
0.239  3.184 1.97661e+09
0.240  3.167 1.98890e+09
0.241  3.149 2.00121e+09
0.242  3.132 2.01355e+09
0.243  3.115 2.02591e+09
0.244  3.098 2.03829e+09
0.245  3.082 2.05069e+09
0.246  3.065 2.06312e+09
0.247  3.049 2.07557e+09
0.248  3.032 2.08804e+09
0.249  3.016 2.10053e+09
0.250  3.000 2.11305e+09
0.251  2.984 2.12559e+09
0.252  2.968 2.13815e+09
0.253  2.953 2.15074e+09
0.254  2.937 2.16334e+09
0.255  2.922 2.17597e+09
0.256  2.906 2.18862e+09
0.257  2.891 2.20129e+09
0.258  2.876 2.21399e+09
0.259  2.861 2.22670e+09
0.260  2.846 2.23944e+09
0.261  2.831 2.25220e+09
0.262  2.817 2.26498e+09
0.263  2.802 2.27778e+09
0.264  2.788 2.29061e+09
0.265  2.774 2.30345e+09
0.266  2.759 2.31632e+09
0.267  2.745 2.32920e+09
0.268  2.731 2.34211e+09
0.269  2.717 2.35504e+09
0.270  2.704 2.36799e+09
0.271  2.690 2.38096e+09
0.272  2.676 2.39396e+09
0.273  2.663 2.40697e+09
0.274  2.650 2.42000e+09
0.275  2.636 2.43305e+09
0.276  2.623 2.44613e+09
0.277  2.610 2.45922e+09
0.278  2.597 2.47234e+09
0.279  2.584 2.48547e+09
0.280  2.571 2.49863e+09
0.281  2.559 2.51180e+09
0.282  2.546 2.52500e+09
0.283  2.534 2.53821e+09
0.284  2.521 2.55145e+09
0.285  2.509 2.56470e+09
0.286  2.497 2.57798e+09
0.287  2.484 2.59127e+09
0.288  2.472 2.60459e+09
0.289  2.460 2.61792e+09
0.290  2.448 2.63127e+09
0.291  2.436 2.64464e+09
0.292  2.425 2.65803e+09
0.293  2.413 2.67144e+09
0.294  2.401 2.68487e+09
0.295  2.390 2.69832e+09
0.296  2.378 2.71179e+09
0.297  2.367 2.72528e+09
0.298  2.356 2.73878e+09
0.299  2.344 2.75230e+09
0.300  2.333 2.76585e+09
0.301  2.322 2.77941e+09
0.302  2.311 2.79299e+09
0.303  2.300 2.80658e+09
0.304  2.289 2.82020e+09
0.305  2.279 2.83383e+09
0.306  2.268 2.84749e+09
0.307  2.257 2.86116e+09
0.308  2.247 2.87485e+09
0.309  2.236 2.88855e+09
0.310  2.226 2.90228e+09
0.311  2.215 2.91602e+09
0.312  2.205 2.92978e+09
0.313  2.195 2.94356e+09
0.314  2.185 2.95735e+09
0.315  2.175 2.97117e+09
0.316  2.165 2.98500e+09
0.317  2.155 2.99885e+09
0.318  2.145 3.01271e+09
0.319  2.135 3.02659e+09
0.320  2.125 3.04049e+09
0.321  2.115 3.05441e+09
0.322  2.106 3.06834e+09
0.323  2.096 3.08229e+09
0.324  2.086 3.09626e+09
0.325  2.077 3.11025e+09
0.326  2.067 3.12425e+09
0.327  2.058 3.13827e+09
0.328  2.049 3.15230e+09
0.329  2.040 3.16635e+09
0.330  2.030 3.18042e+09
0.331  2.021 3.19450e+09
0.332  2.012 3.20860e+09
0.333  2.003 3.22272e+09
0.334  1.994 3.23685e+09
0.335  1.985 3.25100e+09
0.336  1.976 3.26516e+09
0.337  1.967 3.27934e+09
0.338  1.959 3.29354e+09
0.339  1.950 3.30775e+09
0.340  1.941 3.32198e+09
0.341  1.933 3.33623e+09
0.342  1.924 3.35048e+09
0.343  1.915 3.36476e+09
0.344  1.907 3.37905e+09
0.345  1.899 3.39335e+09
0.346  1.890 3.40768e+09
0.347  1.882 3.42201e+09
0.348  1.874 3.43636e+09
0.349  1.865 3.45073e+09
0.350  1.857 3.46511e+09
0.351  1.849 3.47951e+09
0.352  1.841 3.49392e+09
0.353  1.833 3.50834e+09
0.354  1.825 3.52278e+09
0.355  1.817 3.53724e+09
0.356  1.809 3.55171e+09
0.357  1.801 3.56619e+09
0.358  1.793 3.58069e+09
0.359  1.786 3.59521e+09
0.360  1.778 3.60973e+09
0.361  1.770 3.62428e+09
0.362  1.762 3.63883e+09
0.363  1.755 3.65340e+09
0.364  1.747 3.66799e+09
0.365  1.740 3.68258e+09
0.366  1.732 3.69720e+09
0.367  1.725 3.71182e+09
0.368  1.717 3.72646e+09
0.369  1.710 3.74112e+09
0.370  1.703 3.75578e+09
0.371  1.695 3.77046e+09
0.372  1.688 3.78516e+09
0.373  1.681 3.79986e+09
0.374  1.674 3.81458e+09
0.375  1.667 3.82932e+09
0.376  1.660 3.84407e+09
0.377  1.653 3.85883e+09
0.378  1.646 3.87360e+09
0.379  1.639 3.88839e+09
0.380  1.632 3.90318e+09
0.381  1.625 3.91800e+09
0.382  1.618 3.93282e+09
0.383  1.611 3.94766e+09
0.384  1.604 3.96251e+09
0.385  1.597 3.97737e+09
0.386  1.591 3.99225e+09
0.387  1.584 4.00713e+09
0.388  1.577 4.02203e+09
0.389  1.571 4.03695e+09
0.390  1.564 4.05187e+09
0.391  1.558 4.06681e+09
0.392  1.551 4.08176e+09
0.393  1.545 4.09672e+09
0.394  1.538 4.11169e+09
0.395  1.532 4.12668e+09
0.396  1.525 4.14167e+09
0.397  1.519 4.15668e+09
0.398  1.513 4.17170e+09
0.399  1.506 4.18673e+09
0.400  1.500 4.20177e+09
0.401  1.494 4.21683e+09
0.402  1.488 4.23189e+09
0.403  1.481 4.24697e+09
0.404  1.475 4.26206e+09
0.405  1.469 4.27716e+09
0.406  1.463 4.29227e+09
0.407  1.457 4.30739e+09
0.408  1.451 4.32253e+09
0.409  1.445 4.33767e+09
0.410  1.439 4.35283e+09
0.411  1.433 4.36799e+09
0.412  1.427 4.38317e+09
0.413  1.421 4.39835e+09
0.414  1.415 4.41355e+09
0.415  1.410 4.42876e+09
0.416  1.404 4.44398e+09
0.417  1.398 4.45921e+09
0.418  1.392 4.47445e+09
0.419  1.387 4.48970e+09
0.420  1.381 4.50496e+09
0.421  1.375 4.52023e+09
0.422  1.370 4.53551e+09
0.423  1.364 4.55080e+09
0.424  1.358 4.56610e+09
0.425  1.353 4.58141e+09
0.426  1.347 4.59673e+09
0.427  1.342 4.61206e+09
0.428  1.336 4.62739e+09
0.429  1.331 4.64274e+09
0.430  1.326 4.65810e+09
0.431  1.320 4.67347e+09
0.432  1.315 4.68885e+09
0.433  1.309 4.70423e+09
0.434  1.304 4.71963e+09
0.435  1.299 4.73503e+09
0.436  1.294 4.75045e+09
0.437  1.288 4.76587e+09
0.438  1.283 4.78130e+09
0.439  1.278 4.79674e+09
0.440  1.273 4.81219e+09
0.441  1.268 4.82765e+09
0.442  1.262 4.84312e+09
0.443  1.257 4.85860e+09
0.444  1.252 4.87408e+09
0.445  1.247 4.88958e+09
0.446  1.242 4.90508e+09
0.447  1.237 4.92059e+09
0.448  1.232 4.93611e+09
0.449  1.227 4.95164e+09
0.450  1.222 4.96717e+09
0.451  1.217 4.98271e+09
0.452  1.212 4.99827e+09
0.453  1.208 5.01383e+09
0.454  1.203 5.02939e+09
0.455  1.198 5.04497e+09
0.456  1.193 5.06055e+09
0.457  1.188 5.07614e+09
0.458  1.183 5.09174e+09
0.459  1.179 5.10735e+09
0.460  1.174 5.12296e+09
0.461  1.169 5.13859e+09
0.462  1.165 5.15422e+09
0.463  1.160 5.16985e+09
0.464  1.155 5.18550e+09
0.465  1.151 5.20115e+09
0.466  1.146 5.21681e+09
0.467  1.141 5.23247e+09
0.468  1.137 5.24815e+09
0.469  1.132 5.26383e+09
0.470  1.128 5.27951e+09
0.471  1.123 5.29521e+09
0.472  1.119 5.31091e+09
0.473  1.114 5.32662e+09
0.474  1.110 5.34233e+09
0.475  1.105 5.35805e+09
0.476  1.101 5.37378e+09
0.477  1.096 5.38951e+09
0.478  1.092 5.40526e+09
0.479  1.088 5.42100e+09
0.480  1.083 5.43676e+09
0.481  1.079 5.45252e+09
0.482  1.075 5.46828e+09
0.483  1.070 5.48405e+09
0.484  1.066 5.49983e+09
0.485  1.062 5.51562e+09
0.486  1.058 5.53141e+09
0.487  1.053 5.54720e+09
0.488  1.049 5.56301e+09
0.489  1.045 5.57882e+09
0.490  1.041 5.59463e+09
0.491  1.037 5.61045e+09
0.492  1.033 5.62627e+09
0.493  1.028 5.64211e+09
0.494  1.024 5.65794e+09
0.495  1.020 5.67378e+09
0.496  1.016 5.68963e+09
0.497  1.012 5.70548e+09
0.498  1.008 5.72134e+09
0.499  1.004 5.73721e+09
0.500  1.000 5.75307e+09
0.501  0.996 5.76895e+09
0.502  0.992 5.78483e+09
0.503  0.988 5.80071e+09
0.504  0.984 5.81660e+09
0.505  0.980 5.83249e+09
0.506  0.976 5.84839e+09
0.507  0.972 5.86429e+09
0.508  0.969 5.88020e+09
0.509  0.965 5.89611e+09
0.510  0.961 5.91203e+09
0.511  0.957 5.92795e+09
0.512  0.953 5.94388e+09
0.513  0.949 5.95981e+09
0.514  0.946 5.97574e+09
0.515  0.942 5.99168e+09
0.516  0.938 6.00763e+09
0.517  0.934 6.02357e+09
0.518  0.931 6.03953e+09
0.519  0.927 6.05548e+09
0.520  0.923 6.07144e+09
0.521  0.919 6.08741e+09
0.522  0.916 6.10337e+09
0.523  0.912 6.11935e+09
0.524  0.908 6.13532e+09
0.525  0.905 6.15130e+09
0.526  0.901 6.16728e+09
0.527  0.898 6.18327e+09
0.528  0.894 6.19926e+09
0.529  0.890 6.21525e+09
0.530  0.887 6.23125e+09
0.531  0.883 6.24725e+09
0.532  0.880 6.26325e+09
0.533  0.876 6.27926e+09
0.534  0.873 6.29527e+09
0.535  0.869 6.31129e+09
0.536  0.866 6.32730e+09
0.537  0.862 6.34332e+09
0.538  0.859 6.35935e+09
0.539  0.855 6.37537e+09
0.540  0.852 6.39140e+09
0.541  0.848 6.40743e+09
0.542  0.845 6.42347e+09
0.543  0.842 6.43950e+09
0.544  0.838 6.45554e+09
0.545  0.835 6.47159e+09
0.546  0.832 6.48763e+09
0.547  0.828 6.50368e+09
0.548  0.825 6.51973e+09
0.549  0.821 6.53578e+09
0.550  0.818 6.55184e+09
0.551  0.815 6.56790e+09
0.552  0.812 6.58396e+09
0.553  0.808 6.60002e+09
0.554  0.805 6.61608e+09
0.555  0.802 6.63215e+09
0.556  0.799 6.64822e+09
0.557  0.795 6.66429e+09
0.558  0.792 6.68036e+09
0.559  0.789 6.69644e+09
0.560  0.786 6.71251e+09
0.561  0.783 6.72859e+09
0.562  0.779 6.74467e+09
0.563  0.776 6.76075e+09
0.564  0.773 6.77684e+09
0.565  0.770 6.79292e+09
0.566  0.767 6.80901e+09
0.567  0.764 6.82510e+09
0.568  0.761 6.84119e+09
0.569  0.757 6.85728e+09
0.570  0.754 6.87337e+09
0.571  0.751 6.88946e+09
0.572  0.748 6.90556e+09
0.573  0.745 6.92166e+09
0.574  0.742 6.93775e+09
0.575  0.739 6.95385e+09
0.576  0.736 6.96995e+09
0.577  0.733 6.98605e+09
0.578  0.730 7.00215e+09
0.579  0.727 7.01826e+09
0.580  0.724 7.03436e+09
0.581  0.721 7.05047e+09
0.582  0.718 7.06657e+09
0.583  0.715 7.08268e+09
0.584  0.712 7.09878e+09
0.585  0.709 7.11489e+09
0.586  0.706 7.13100e+09
0.587  0.704 7.14711e+09
0.588  0.701 7.16322e+09
0.589  0.698 7.17933e+09
0.590  0.695 7.19544e+09
0.591  0.692 7.21155e+09
0.592  0.689 7.22766e+09
0.593  0.686 7.24377e+09
0.594  0.684 7.25988e+09
0.595  0.681 7.27599e+09
0.596  0.678 7.29211e+09
0.597  0.675 7.30822e+09
0.598  0.672 7.32433e+09
0.599  0.669 7.34044e+09
0.600  0.667 7.35655e+09
0.601  0.664 7.37266e+09
0.602  0.661 7.38878e+09
0.603  0.658 7.40489e+09
0.604  0.656 7.42100e+09
0.605  0.653 7.43711e+09
0.606  0.650 7.45322e+09
0.607  0.647 7.46933e+09
0.608  0.645 7.48544e+09
0.609  0.642 7.50155e+09
0.610  0.639 7.51766e+09
0.611  0.637 7.53377e+09
0.612  0.634 7.54988e+09
0.613  0.631 7.56599e+09
0.614  0.629 7.58209e+09
0.615  0.626 7.59820e+09
0.616  0.623 7.61430e+09
0.617  0.621 7.63041e+09
0.618  0.618 7.64651e+09
0.619  0.616 7.66262e+09
0.620  0.613 7.67872e+09
0.621  0.610 7.69482e+09
0.622  0.608 7.71092e+09
0.623  0.605 7.72702e+09
0.624  0.603 7.74312e+09
0.625  0.600 7.75921e+09
0.626  0.597 7.77531e+09
0.627  0.595 7.79141e+09
0.628  0.592 7.80750e+09
0.629  0.590 7.82359e+09
0.630  0.587 7.83968e+09
0.631  0.585 7.85577e+09
0.632  0.582 7.87186e+09
0.633  0.580 7.88795e+09
0.634  0.577 7.90403e+09
0.635  0.575 7.92012e+09
0.636  0.572 7.93620e+09
0.637  0.570 7.95228e+09
0.638  0.567 7.96836e+09
0.639  0.565 7.98444e+09
0.640  0.562 8.00051e+09
0.641  0.560 8.01659e+09
0.642  0.558 8.03266e+09
0.643  0.555 8.04873e+09
0.644  0.553 8.06480e+09
0.645  0.550 8.08086e+09
0.646  0.548 8.09693e+09
0.647  0.546 8.11299e+09
0.648  0.543 8.12905e+09
0.649  0.541 8.14511e+09
0.650  0.538 8.16117e+09
0.651  0.536 8.17722e+09
0.652  0.534 8.19327e+09
0.653  0.531 8.20932e+09
0.654  0.529 8.22537e+09
0.655  0.527 8.24142e+09
0.656  0.524 8.25746e+09
0.657  0.522 8.27350e+09
0.658  0.520 8.28954e+09
0.659  0.517 8.30558e+09
0.660  0.515 8.32161e+09
0.661  0.513 8.33764e+09
0.662  0.511 8.35367e+09
0.663  0.508 8.36970e+09
0.664  0.506 8.38572e+09
0.665  0.504 8.40174e+09
0.666  0.502 8.41776e+09
0.667  0.499 8.43378e+09
0.668  0.497 8.44979e+09
0.669  0.495 8.46580e+09
0.670  0.493 8.48181e+09
0.671  0.490 8.49781e+09
0.672  0.488 8.51381e+09
0.673  0.486 8.52981e+09
0.674  0.484 8.54581e+09
0.675  0.481 8.56180e+09
0.676  0.479 8.57779e+09
0.677  0.477 8.59378e+09
0.678  0.475 8.60976e+09
0.679  0.473 8.62574e+09
0.680  0.471 8.64172e+09
0.681  0.468 8.65769e+09
0.682  0.466 8.67366e+09
0.683  0.464 8.68963e+09
0.684  0.462 8.70560e+09
0.685  0.460 8.72156e+09
0.686  0.458 8.73752e+09
0.687  0.456 8.75347e+09
0.688  0.453 8.76942e+09
0.689  0.451 8.78537e+09
0.690  0.449 8.80131e+09
0.691  0.447 8.81725e+09
0.692  0.445 8.83319e+09
0.693  0.443 8.84913e+09
0.694  0.441 8.86506e+09
0.695  0.439 8.88098e+09
0.696  0.437 8.89691e+09
0.697  0.435 8.91283e+09
0.698  0.433 8.92874e+09
0.699  0.431 8.94465e+09
0.700  0.429 8.96056e+09
0.701  0.427 8.97647e+09
0.702  0.425 8.99237e+09
0.703  0.422 9.00826e+09
0.704  0.420 9.02416e+09
0.705  0.418 9.04004e+09
0.706  0.416 9.05593e+09
0.707  0.414 9.07181e+09
0.708  0.412 9.08769e+09
0.709  0.410 9.10356e+09
0.710  0.408 9.11943e+09
0.711  0.406 9.13529e+09
0.712  0.404 9.15115e+09
0.713  0.403 9.16701e+09
0.714  0.401 9.18286e+09
0.715  0.399 9.19871e+09
0.716  0.397 9.21456e+09
0.717  0.395 9.23040e+09
0.718  0.393 9.24623e+09
0.719  0.391 9.26206e+09
0.720  0.389 9.27789e+09
0.721  0.387 9.29371e+09
0.722  0.385 9.30953e+09
0.723  0.383 9.32534e+09
0.724  0.381 9.34115e+09
0.725  0.379 9.35696e+09
0.726  0.377 9.37276e+09
0.727  0.376 9.38855e+09
0.728  0.374 9.40435e+09
0.729  0.372 9.42013e+09
0.730  0.370 9.43591e+09
0.731  0.368 9.45169e+09
0.732  0.366 9.46746e+09
0.733  0.364 9.48323e+09
0.734  0.362 9.49900e+09
0.735  0.361 9.51475e+09
0.736  0.359 9.53051e+09
0.737  0.357 9.54626e+09
0.738  0.355 9.56200e+09
0.739  0.353 9.57774e+09
0.740  0.351 9.59348e+09
0.741  0.350 9.60921e+09
0.742  0.348 9.62493e+09
0.743  0.346 9.64065e+09
0.744  0.344 9.65637e+09
0.745  0.342 9.67208e+09
0.746  0.340 9.68778e+09
0.747  0.339 9.70348e+09
0.748  0.337 9.71918e+09
0.749  0.335 9.73487e+09
0.750  0.333 9.75055e+09
0.751  0.332 9.76623e+09
0.752  0.330 9.78191e+09
0.753  0.328 9.79758e+09
0.754  0.326 9.81324e+09
0.755  0.325 9.82890e+09
0.756  0.323 9.84455e+09
0.757  0.321 9.86020e+09
0.758  0.319 9.87585e+09
0.759  0.318 9.89149e+09
0.760  0.316 9.90712e+09
0.761  0.314 9.92275e+09
0.762  0.312 9.93837e+09
0.763  0.311 9.95399e+09
0.764  0.309 9.96960e+09
0.765  0.307 9.98520e+09
0.766  0.305 1.00008e+10
0.767  0.304 1.00164e+10
0.768  0.302 1.00320e+10
0.769  0.300 1.00476e+10
0.770  0.299 1.00632e+10
0.771  0.297 1.00787e+10
0.772  0.295 1.00943e+10
0.773  0.294 1.01099e+10
0.774  0.292 1.01254e+10
0.775  0.290 1.01410e+10
0.776  0.289 1.01565e+10
0.777  0.287 1.01720e+10
0.778  0.285 1.01876e+10
0.779  0.284 1.02031e+10
0.780  0.282 1.02186e+10
0.781  0.280 1.02341e+10
0.782  0.279 1.02497e+10
0.783  0.277 1.02652e+10
0.784  0.276 1.02807e+10
0.785  0.274 1.02962e+10
0.786  0.272 1.03116e+10
0.787  0.271 1.03271e+10
0.788  0.269 1.03426e+10
0.789  0.267 1.03581e+10
0.790  0.266 1.03735e+10
0.791  0.264 1.03890e+10
0.792  0.263 1.04044e+10
0.793  0.261 1.04199e+10
0.794  0.259 1.04353e+10
0.795  0.258 1.04508e+10
0.796  0.256 1.04662e+10
0.797  0.255 1.04816e+10
0.798  0.253 1.04970e+10
0.799  0.252 1.05124e+10
0.800  0.250 1.05279e+10
0.801  0.248 1.05433e+10
0.802  0.247 1.05586e+10
0.803  0.245 1.05740e+10
0.804  0.244 1.05894e+10
0.805  0.242 1.06048e+10
0.806  0.241 1.06201e+10
0.807  0.239 1.06355e+10
0.808  0.238 1.06509e+10
0.809  0.236 1.06662e+10
0.810  0.235 1.06816e+10
0.811  0.233 1.06969e+10
0.812  0.232 1.07122e+10
0.813  0.230 1.07275e+10
0.814  0.229 1.07429e+10
0.815  0.227 1.07582e+10
0.816  0.225 1.07735e+10
0.817  0.224 1.07888e+10
0.818  0.222 1.08041e+10
0.819  0.221 1.08194e+10
0.820  0.220 1.08346e+10
0.821  0.218 1.08499e+10
0.822  0.217 1.08652e+10
0.823  0.215 1.08804e+10
0.824  0.214 1.08957e+10
0.825  0.212 1.09109e+10
0.826  0.211 1.09262e+10
0.827  0.209 1.09414e+10
0.828  0.208 1.09566e+10
0.829  0.206 1.09719e+10
0.830  0.205 1.09871e+10
0.831  0.203 1.10023e+10
0.832  0.202 1.10175e+10
0.833  0.200 1.10327e+10
0.834  0.199 1.10479e+10
0.835  0.198 1.10631e+10
0.836  0.196 1.10782e+10
0.837  0.195 1.10934e+10
0.838  0.193 1.11086e+10
0.839  0.192 1.11237e+10
0.840  0.190 1.11389e+10
0.841  0.189 1.11540e+10
0.842  0.188 1.11691e+10
0.843  0.186 1.11843e+10
0.844  0.185 1.11994e+10
0.845  0.183 1.12145e+10
0.846  0.182 1.12296e+10
0.847  0.181 1.12447e+10
0.848  0.179 1.12598e+10
0.849  0.178 1.12749e+10
0.850  0.176 1.12900e+10
0.851  0.175 1.13051e+10
0.852  0.174 1.13201e+10
0.853  0.172 1.13352e+10
0.854  0.171 1.13502e+10
0.855  0.170 1.13653e+10
0.856  0.168 1.13803e+10
0.857  0.167 1.13954e+10
0.858  0.166 1.14104e+10
0.859  0.164 1.14254e+10
0.860  0.163 1.14404e+10
0.861  0.161 1.14554e+10
0.862  0.160 1.14704e+10
0.863  0.159 1.14854e+10
0.864  0.157 1.15004e+10
0.865  0.156 1.15154e+10
0.866  0.155 1.15303e+10
0.867  0.153 1.15453e+10
0.868  0.152 1.15603e+10
0.869  0.151 1.15752e+10
0.870  0.149 1.15902e+10
0.871  0.148 1.16051e+10
